شماره,گروه,اسم ,استاد,هفته,روز,ساعت,مکان
1812048,1,آز شيمي فيزيك 1,نيكوفرد حسين,هرهفته,سه شنبه,08:00-09:30,دانشكده علوم زمين آزمايشگاه 2 (شيمي دستگاهي)
1714062,2,تحليل سازه ها 1,شفائي جليل,هفته هاي زوج,سه شنبه,08:00-09:30,
1714062,1,تحليل سازه ها 1,شامخي اميري محمد,هفته هاي زوج,سه شنبه,08:00-09:30,
1714773,1,رياضيات مهندسي,گلي مهدي,هفته هاي فرد,سه شنبه,08:00-09:30,
1714772,1,روش هاي اجرايي ساختمان,نظرپور مهدي,هرهفته,سه شنبه,08:00-09:30,دانشكده عمران كلاس 12-دانشكده عمران
1630005,1,متالورژي,وحدتي مهدي,هفته هاي فرد,سه شنبه,08:00-09:30,
1714016,1,مكانيك خاك,نادري رضا,هفته هاي فرد,سه شنبه,08:00-09:30,
1612100,1,مقدمه اي بر سيالات محاسباتي,خالقي علي,هفته هاي زوج,سه شنبه,08:00-09:30,دانشكده مكانيك كلاس 1-دانشكده مكانيك
1612115,1,برنامه نويسي كامپيوتر,خالقي علي,هفته هاي فرد,سه شنبه,08:00-09:30,
1612013,3,آز مكانيك سيالات,حيدري مسعود,هرهفته,سه شنبه,08:00-09:30,
1612018,1,انتقال حرارت 1,كيهاني محمدحسن,هفته هاي فرد,سه شنبه,08:00-09:30,دانشكده مكانيك كلاس 2-دانشكده مكانيك
1612018,2,انتقال حرارت 1,جباري مقدم علي,هفته هاي فرد,سه شنبه,08:00-09:30,دانشكده مكانيك كلاس 4-دانشكده مكانيك
1512021,1,بيوشيمي عمومي,جهان بين كامبيز,هفته هاي فرد,سه شنبه,08:00-09:30,
1514049,1,رياضيات(2),ميرزايي مقدم حسين,هرهفته,سه شنبه,08:00-09:30,
1514129,1,آبياري عمومي-عملي,دلقندي مهدي,هرهفته,سه شنبه,08:00-09:30,
1514102,1,طرح سازه هاي آبي 2,اژدري خليل,هرهفته,سه شنبه,08:00-09:30,
1512256,1,مباني توليد گياهان زراعي عملي,حيدري مصطفي,هرهفته,سه شنبه,08:00-09:30,
1512277,2,مباني بيوتكنولوژي گياهي,قرنجيك شاهرخ,هرهفته,سه شنبه,08:00-09:30,دانشكده كشاورزي- ساختمان زيتون كلاس شماره 9
1514310,1,سازه هاي بتن مسلح1,حسيني سيدحسين,هرهفته,سه شنبه,08:00-09:30,دانشكده كشاورزي- ساختمان آموزشي كلاس شماره 4
1514206,1,زمين شناسي,صفري ياسر,هفته هاي زوج,سه شنبه,08:00-09:30,
1612007,3,علم مواد,وحدتي مهدي,هفته هاي فرد,سه شنبه,08:00-09:30,
1612007,1,علم مواد,حيدري مهدي,هفته هاي فرد,سه شنبه,08:00-09:30,دانشكده مكانيك كلاس 3-دانشكده مكانيك
1612004,2,استاتيك,حسيني فراش سيد مهدي,هفته هاي زوج,سه شنبه,08:00-09:30,
1612004,1,استاتيك,ايپك چي حميد رضا,هرهفته,سه شنبه,08:00-09:30,
1516182,1,اصلاح و فناوري بذر گياهان باغباني,قسيمي حق زيبا,هرهفته,سه شنبه,08:00-09:30,دانشكده كشاورزي- ساختمان آموزشي كلاس شماره 3
1516170,1,گياهان زينتي 1,بداقي حجت اله,هرهفته,سه شنبه,08:00-09:30,دانشكده كشاورزي- ساختمان زيتون كلاس شماره 11
1518049,1,آفات مهم گياهان زراعي,عجم حسني مريم,هرهفته,سه شنبه,08:00-09:30,دانشكده كشاورزي- ساختمان زيتون كلاس شماره 10
2112035,1,مباني كامپيوتر و برنامه سازي,بازقندي علي,هرهفته,سه شنبه,08:00-09:30,مهندسي كامپيوتر و فناوري اطلاعات كلاس 4-دانشكده كامپيوتر
2112053,1,آز پايگاه داده ها,فرهادي محسن,هرهفته,سه شنبه,08:00-09:30,مهندسي كامپيوتر و فناوري اطلاعات آز پايگاه داده و شبكه
2012342,1,زمين شناسي زغال سنگ,جعفرزاده مهدي,هرهفته,سه شنبه,08:00-09:30,دانشكده علوم زمين كلاس شماره 10-علوم زمين
2012523,1,زمين شناسي تاريخي,طاهري عزيزاله,هرهفته,سه شنبه,08:00-09:30,
1912334,1,پلاسما 1 (فيزيك مهندسي),حسيني سيد ايمان,هرهفته,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 21-دانشكده فيزيك
1912055,1,نسبيت,حسيني منصوري سيدعلي,هفته هاي زوج,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 27 (دانشكده فيزيك سالن سمينار)
1912176,1,فيزيك عمومي 1 علو م پايه,سوهاني مسلم,هرهفته,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 36-دانشكده فيزيك
1912251,1,فيزيك 1 (فيزيك مهندسي),سوهاني مسلم,هرهفته,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 36-دانشكده فيزيك
1912224,1,ترموديناميك و مكانيك آماري 2,حسن آبادي حسن,هفته هاي فرد,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 26-دانشكده فيزيك
1912277,1,مكانيك تحليلي 2,قاضي محمدابراهيم,هفته هاي زوج,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 28-دانشكده فيزيك
1912325,1,نظريه نسبيت (فيزيك),حسيني منصوري سيدعلي,هفته هاي زوج,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 27 (دانشكده فيزيك سالن سمينار)
1912300,1,فيزيك عمومي 1 (فيزيك),سوهاني مسلم,هرهفته,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 36-دانشكده فيزيك
1912313,1,ترموديناميك و مكانيك آماري 2 (فيزيك),حسن آبادي حسن,هفته هاي فرد,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 26-دانشكده فيزيك
1912019,1,مكانيك تحليلي 2,قاضي محمدابراهيم,هفته هاي زوج,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 28-دانشكده فيزيك
1912008,14,فيزيك 2 - فني,مولاروي طيبه,هرهفته,سه شنبه,08:00-09:30,مهندسي كامپيوتر و فناوري اطلاعات كلاس 2-دانشكده كامپيوتر
1912008,16,فيزيك 2 - فني,بي تقصير فدافن كاظم,هفته هاي فرد,سه شنبه,08:00-09:30,دانشكده علوم انساني كلاس شماره 203-دانشكده مديريت
1912008,15,فيزيك 2 - فني,حسيني منصوري سيدعلي,هفته هاي فرد,سه شنبه,08:00-09:30,دانشكده معدن و ژئوفيزيك كلاس شماره 6-دانشكده معدن
1912005,1,فيزيك پايه 1,سوهاني مسلم,هرهفته,سه شنبه,08:00-09:30,دانشكده فيزيك كلاس 36-دانشكده فيزيك
2312776,3,بدمينتون(2),ساساني مقدم شيوا,هرهفته,سه شنبه,08:00-09:30,سالن شماره 2 (انقلاب)جنب دانشكده مديريت سالن انقلاب
2312732,2,دو و ميداني (2),وسدي الهام,هرهفته,سه شنبه,08:00-09:30,زمين روباز پيست دو و ميداني
2312733,3,ژيمناستيك (2),مكبريان منصوره,هرهفته,سه شنبه,08:00-09:30,سالن شماره 1 (فجر) سالن كشتي و ژيمناستيك
2312746,2,ورزش هاي آبي,دهقان پوري حوريه,هرهفته,سه شنبه,08:00-09:30,مجموعه استخر نشاط استخر بزرگ
2514020,1,ترموديناميك مهندسي شيمي2,افشارپور عليرضا,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي شيمي ومواد كلاس شماره 101 دانشكده مهندسي شيمي ومواد
2512036,1,اصول مهندسي سطح,محمدي مجيد,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي شيمي ومواد كلاس شماره 105 دانشكده مهندسي شيمي ومواد
2512019,1,خواص مكانيكي مواد1,كريمي محسن,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي شيمي ومواد كلاس شماره 108 دانشكده مهندسي شيمي ومواد
2512019,2,خواص مكانيكي مواد1,اشرفي حميد,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي شيمي ومواد كلاس شماره 107 دانشكده مهندسي شيمي ومواد
1224116,1,ژئوفيزيك اكتشافي وعمليات,عرب اميري عليرضا,هرهفته,سه شنبه,08:00-09:30,
,,,نجاتي كلاته علي,,,,
1224046,1,مينرالوگرافي×,عابدي آرزو,هرهفته,سه شنبه,08:00-09:30,
1224056,1,خدمات فني2×,سرشكي فرهنگ,هرهفته,سه شنبه,08:00-09:30,دانشكده معدن و ژئوفيزيك كلاس شماره 13-دانشكده معدن
1126053,1,اصول سيستم هاي تصويرنگاري پزشكي,كفائي قائيني محمد مهدي,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي برق و رباتيك كلاس 4-دانشكده برق
1112074,1,مدارهاي مخابراتي,ميررضائي سيد مسعود,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي برق و رباتيك كلاس 6-دانشكده برق
1112011,3,مدارهاي الكتريكي 2,قلعه نوئي محسن,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي برق و رباتيك كلاس 5-دانشكده برق
1112011,2,مدارهاي الكتريكي 2,دامچي ياسر,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي برق و رباتيك كلاس 9-دانشكده برق
1112011,1,مدارهاي الكتريكي 2,خرقانيان رضا,هرهفته,سه شنبه,08:00-09:30,دانشكده مهندسي برق و رباتيك كلاس 10-دانشكده برق
1112020,2,آز ماشينهاي الكتريكي 1,حسين تبار مرزبالي محمد,هرهفته,سه شنبه,08:00-09:30,ساختمان كارگاهها ماشين هاي الكتريكي 1 و 2
1318035,1,هندسه ديفرانسيل موضعي,حجازي سيد رضا,هرهفته,سه شنبه,08:00-09:30,دانشكده رياضي كلاس 4-دانشكده رياضي
1414087,2,حسابداري ميانه 2,لطفي محسن,هرهفته,سه شنبه,08:00-09:30,
1314003,1,رياضي مهندسي,مس فروش مشهد محمد علي,هرهفته,سه شنبه,08:00-09:30,
1422028,1,كارگاه ريخته گري ذوب و مدل سازي,طاهريان رضا,هرهفته,سه شنبه,08:00-09:30,
1418153,1,مديريت پروژه,سيدي سيدحسين,هرهفته,سه شنبه,08:00-09:30,
1414095,1,اصول حسابرسي 2,عامري مجيد,هرهفته,سه شنبه,08:00-09:30,دانشكده علوم انساني كلاس شماره 300-دانشكده مديريت
1414159,2,اقتصاد بخش عمومي(2),آرمان مهر محمد رضا,هرهفته,سه شنبه,08:00-09:30,
1414153,2,اقتصاد ايران(1): كليات تاريخ اقتصادي,ميرباقري جم محمد,هرهفته,سه شنبه,08:00-09:30,
1418127,1,اصول و مباني مديريت از ديدگاه اسلام,قاسم پورگنجي سيده فاطمه,هرهفته,سه شنبه,08:00-09:30,
1416024,4,دانش خانواده و جمعيت,انطيقه چي ناصر,هرهفته,سه شنبه,08:00-09:30,
1416015,3,تفسير موضوعي قرآن,آخوندي علي اصغر,هرهفته,سه شنبه,08:00-09:30,دانشكده عمران كلاس 17-دانشكده عمران
1416002,10,انديشه اسلامي 2,نصيري علي اصغر,هرهفته,سه شنبه,08:00-09:30,
1812044,1,آز شيمي تجزيه 2,مصدرالامور فاطمه,هرهفته,سه شنبه,08:00-11:00,دانشكده علوم زمين آزمايشگاه 3 (شيمي تجزيه)
2412305,2,مقدمات طراحي معماري2,مناقبي پور فائزه,هرهفته,سه شنبه,08:00-12:00,
2412335,2,طراحي معماري3,محسني منصوره,هرهفته,سه شنبه,08:00-12:30,دانشكده فيزيك آتليه 5-دانشكده معماري و شهرسازي
2412337,1,طراحي معماري5,نيكزاد اميرمحسن,هرهفته,سه شنبه,08:00-12:30,دانشكده فيزيك آتليه 1-دانشكده معماري و شهرسازي
2412335,1,طراحي معماري3,باستان فرد متين,هرهفته,سه شنبه,08:00-12:30,دانشكده فيزيك آتليه 2-دانشكده معماري و شهرسازي
1314018,1,برنامه سازي پيشرفته,مغاري سميه,هرهفته,سه شنبه,08:45-09:30,
1314004,1,مباني كامپيوتر و برنامه سازي,پورعيدي ابوالفضل,هرهفته,سه شنبه,08:45-09:30,
1312028,3,رياضي عمومي 2 - فني,حسين زاده بابره خسرو,هرهفته,سه شنبه,08:45-09:30,
1312028,4,رياضي عمومي 2 - فني,جلالي مريم,هرهفته,سه شنبه,08:45-09:30,
1312028,5,رياضي عمومي 2 - فني,آل هوز عبدا...,هرهفته,سه شنبه,08:45-09:30,
1312028,6,رياضي عمومي 2 - فني,خورسندي مهدي رضا,هرهفته,سه شنبه,08:45-09:30,
1316128,1,مباني كامپيوتر و برنامه نويسي,پورعيدي ابوالفضل,هرهفته,سه شنبه,08:45-09:30,
1316182,1,برنامه سازي پيشرفته (آمار),مغاري سميه,هرهفته,سه شنبه,08:45-09:30,
1318007,1,مباني كامپيوتر,پورعيدي ابوالفضل,هرهفته,سه شنبه,08:45-09:30,
1318010,1,برنامه نويسي پيشرفته,مغاري سميه,هرهفته,سه شنبه,08:45-09:30,
1812047,1,شيمي فيزيك 1,موسوي تكيه زينب,هرهفته,سه شنبه,09:00-09:30,
2412344,2,طراحي و ساخت معماري به كمك رايانه,منصفي پراپري دانيال,هرهفته,سه شنبه,09:00-11:00,
2412309,1,ارائه معماري به كمك رايانه,دهقان منگابادي ابوالفضل,هرهفته,سه شنبه,09:00-11:00,
